tinh,huyen,xa,diaban,hoso
217.0,17.0,33.0,7.0,3.0
217.0,17.0,33.0,7.0,9.0
217.0,17.0,33.0,7.0,13.0
217.0,17.0,33.0,7.0,19.0
217.0,17.0,33.0,7.0,14.0
217.0,18.0,19.0,7.0,6.0
217.0,18.0,19.0,7.0,4.0
217.0,18.0,19.0,7.0,2.0
217.0,18.0,19.0,7.0,18.0
217.0,18.0,19.0,7.0,12.0
217.0,18.0,19.0,7.0,11.0
217.0,18.0,19.0,7.0,8.0
217.0,18.0,19.0,7.0,3.0
217.0,18.0,19.0,7.0,7.0
217.0,18.0,19.0,7.0,10.0
217.0,18.0,19.0,7.0,5.0
217.0,18.0,19.0,7.0,17.0
217.0,18.0,19.0,7.0,13.0
217.0,18.0,19.0,7.0,15.0
217.0,18.0,19.0,7.0,20.0
217.0,19.0,5.0,3.0,1.0
217.0,19.0,5.0,3.0,2.0
217.0,19.0,5.0,3.0,3.0
217.0,19.0,5.0,3.0,4.0
217.0,19.0,5.0,3.0,5.0
217.0,19.0,5.0,3.0,6.0
217.0,19.0,5.0,3.0,8.0
217.0,19.0,5.0,3.0,9.0
217.0,19.0,5.0,3.0,10.0
217.0,19.0,5.0,3.0,11.0
217.0,19.0,5.0,3.0,12.0
217.0,19.0,5.0,3.0,17.0
217.0,19.0,5.0,3.0,13.0
217.0,19.0,5.0,3.0,14.0
217.0,19.0,5.0,3.0,15.0
217.0,20.0,55.0,7.0,1.0
217.0,20.0,55.0,7.0,2.0
217.0,20.0,55.0,7.0,3.0
217.0,20.0,55.0,7.0,5.0
217.0,20.0,55.0,7.0,6.0
217.0,20.0,55.0,7.0,7.0
217.0,20.0,55.0,7.0,8.0
217.0,20.0,55.0,7.0,9.0
217.0,20.0,55.0,7.0,10.0
217.0,20.0,55.0,7.0,11.0
217.0,20.0,55.0,7.0,16.0
217.0,20.0,55.0,7.0,18.0
217.0,20.0,55.0,7.0,14.0
217.0,20.0,55.0,7.0,19.0
217.0,20.0,55.0,7.0,20.0
217.0,1.0,1.0,16.0,2.0
217.0,1.0,1.0,16.0,3.0
217.0,1.0,1.0,16.0,4.0
217.0,1.0,1.0,16.0,5.0
217.0,1.0,1.0,16.0,6.0
217.0,1.0,1.0,16.0,7.0
217.0,1.0,1.0,16.0,8.0
217.0,1.0,1.0,16.0,9.0
217.0,1.0,1.0,16.0,10.0
217.0,1.0,1.0,16.0,11.0
217.0,1.0,1.0,16.0,12.0
217.0,1.0,1.0,16.0,17.0
217.0,1.0,1.0,16.0,14.0
217.0,1.0,1.0,16.0,13.0
217.0,1.0,1.0,16.0,15.0
217.0,1.0,3.0,9.0,1.0
217.0,1.0,3.0,9.0,2.0
217.0,1.0,3.0,9.0,13.0
217.0,1.0,3.0,9.0,14.0
217.0,1.0,3.0,9.0,15.0
217.0,1.0,3.0,9.0,3.0
217.0,1.0,3.0,9.0,4.0
217.0,1.0,3.0,9.0,5.0
217.0,1.0,3.0,9.0,6.0
217.0,1.0,3.0,9.0,8.0
217.0,1.0,3.0,9.0,11.0
217.0,1.0,3.0,9.0,18.0
217.0,1.0,3.0,9.0,16.0
217.0,1.0,3.0,9.0,12.0
217.0,1.0,3.0,9.0,10.0
217.0,1.0,7.0,26.0,1.0
217.0,1.0,7.0,26.0,13.0
217.0,1.0,7.0,26.0,14.0
217.0,1.0,7.0,26.0,15.0
217.0,1.0,7.0,26.0,2.0
217.0,1.0,7.0,26.0,3.0
217.0,1.0,7.0,26.0,4.0
217.0,1.0,7.0,26.0,5.0
217.0,1.0,7.0,26.0,6.0
217.0,1.0,7.0,26.0,7.0
217.0,1.0,7.0,26.0,9.0
217.0,1.0,7.0,26.0,10.0
217.0,1.0,7.0,26.0,11.0
217.0,1.0,7.0,26.0,16.0
217.0,1.0,7.0,26.0,21.0
217.0,1.0,13.0,4.0,1.0
217.0,1.0,13.0,4.0,2.0
217.0,1.0,13.0,4.0,3.0
217.0,1.0,13.0,4.0,4.0
217.0,1.0,13.0,4.0,5.0
217.0,1.0,13.0,4.0,6.0
217.0,1.0,13.0,4.0,7.0
217.0,1.0,13.0,4.0,8.0
217.0,1.0,13.0,4.0,9.0
217.0,1.0,13.0,4.0,10.0
217.0,1.0,13.0,4.0,11.0
217.0,1.0,13.0,4.0,12.0
217.0,1.0,13.0,4.0,13.0
217.0,1.0,13.0,4.0,14.0
217.0,1.0,13.0,4.0,15.0
217.0,1.0,49.0,9.0,1.0
217.0,1.0,49.0,9.0,2.0
217.0,1.0,49.0,9.0,3.0
217.0,1.0,49.0,9.0,4.0
217.0,1.0,49.0,9.0,6.0
217.0,1.0,49.0,9.0,8.0
217.0,1.0,49.0,9.0,9.0
217.0,1.0,49.0,9.0,10.0
217.0,1.0,49.0,9.0,11.0
217.0,1.0,49.0,9.0,12.0
217.0,1.0,49.0,9.0,16.0
217.0,1.0,49.0,9.0,17.0
217.0,1.0,49.0,9.0,13.0
217.0,1.0,49.0,9.0,14.0
217.0,1.0,49.0,9.0,15.0
217.0,3.0,9.0,11.0,1.0
217.0,3.0,9.0,11.0,2.0
217.0,3.0,9.0,11.0,3.0
217.0,3.0,9.0,11.0,4.0
217.0,3.0,9.0,11.0,5.0
217.0,3.0,9.0,11.0,6.0
217.0,3.0,9.0,11.0,7.0
217.0,3.0,9.0,11.0,8.0
217.0,3.0,9.0,11.0,9.0
217.0,3.0,9.0,11.0,10.0
217.0,3.0,9.0,11.0,11.0
217.0,3.0,9.0,11.0,12.0
217.0,3.0,9.0,11.0,13.0
217.0,3.0,9.0,11.0,14.0
217.0,3.0,9.0,11.0,15.0
217.0,5.0,7.0,2.0,1.0
217.0,5.0,7.0,2.0,3.0
217.0,5.0,7.0,2.0,4.0
217.0,5.0,7.0,2.0,5.0
217.0,5.0,7.0,2.0,6.0
217.0,5.0,7.0,2.0,7.0
217.0,5.0,7.0,2.0,16.0
217.0,5.0,7.0,2.0,8.0
217.0,5.0,7.0,2.0,9.0
217.0,5.0,7.0,2.0,10.0
217.0,5.0,7.0,2.0,11.0
217.0,5.0,7.0,2.0,12.0
217.0,5.0,7.0,2.0,13.0
217.0,5.0,7.0,2.0,14.0
217.0,5.0,7.0,2.0,20.0
217.0,5.0,21.0,5.0,1.0
217.0,5.0,21.0,5.0,2.0
217.0,5.0,21.0,5.0,3.0
217.0,5.0,21.0,5.0,4.0
217.0,5.0,21.0,5.0,5.0
217.0,5.0,21.0,5.0,6.0
217.0,5.0,21.0,5.0,7.0
217.0,5.0,21.0,5.0,8.0
217.0,5.0,21.0,5.0,9.0
217.0,5.0,21.0,5.0,10.0
217.0,5.0,21.0,5.0,11.0
217.0,5.0,21.0,5.0,12.0
217.0,5.0,21.0,5.0,13.0
217.0,5.0,21.0,5.0,14.0
217.0,5.0,21.0,5.0,15.0
217.0,5.0,53.0,13.0,1.0
217.0,5.0,53.0,13.0,2.0
217.0,5.0,53.0,13.0,3.0
217.0,5.0,53.0,13.0,4.0
217.0,5.0,53.0,13.0,5.0
217.0,5.0,53.0,13.0,6.0
217.0,5.0,53.0,13.0,7.0
217.0,5.0,53.0,13.0,8.0
217.0,5.0,53.0,13.0,10.0
217.0,5.0,53.0,13.0,11.0
217.0,5.0,53.0,13.0,12.0
217.0,5.0,53.0,13.0,18.0
217.0,5.0,53.0,13.0,20.0
217.0,5.0,53.0,13.0,15.0
217.0,5.0,53.0,13.0,14.0
217.0,7.0,9.0,5.0,15.0
217.0,7.0,9.0,5.0,14.0
217.0,7.0,9.0,5.0,13.0
217.0,7.0,9.0,5.0,2.0
217.0,7.0,9.0,5.0,3.0
217.0,7.0,9.0,5.0,6.0
217.0,7.0,9.0,5.0,5.0
217.0,7.0,9.0,5.0,4.0
217.0,7.0,9.0,5.0,1.0
217.0,7.0,9.0,5.0,7.0
217.0,7.0,9.0,5.0,8.0
217.0,7.0,9.0,5.0,9.0
217.0,7.0,9.0,5.0,10.0
217.0,7.0,9.0,5.0,11.0
217.0,7.0,9.0,5.0,12.0
217.0,7.0,39.0,10.0,13.0
217.0,7.0,39.0,10.0,14.0
217.0,7.0,39.0,10.0,15.0
217.0,7.0,39.0,10.0,1.0
217.0,7.0,39.0,10.0,2.0
217.0,7.0,39.0,10.0,3.0
217.0,7.0,39.0,10.0,4.0
217.0,7.0,39.0,10.0,5.0
217.0,7.0,39.0,10.0,6.0
217.0,7.0,39.0,10.0,7.0
217.0,7.0,39.0,10.0,8.0
217.0,7.0,39.0,10.0,10.0
217.0,7.0,39.0,10.0,11.0
217.0,7.0,39.0,10.0,12.0
217.0,7.0,39.0,10.0,18.0
217.0,7.0,55.0,6.0,13.0
217.0,7.0,55.0,6.0,14.0
217.0,7.0,55.0,6.0,15.0
217.0,7.0,55.0,6.0,1.0
217.0,7.0,55.0,6.0,2.0
217.0,7.0,55.0,6.0,3.0
217.0,7.0,55.0,6.0,4.0
217.0,7.0,55.0,6.0,5.0
217.0,7.0,55.0,6.0,6.0
217.0,7.0,55.0,6.0,7.0
217.0,7.0,55.0,6.0,8.0
217.0,7.0,55.0,6.0,9.0
217.0,7.0,55.0,6.0,10.0
217.0,7.0,55.0,6.0,11.0
217.0,7.0,55.0,6.0,12.0
217.0,9.0,3.0,7.0,1.0
217.0,9.0,3.0,7.0,2.0
217.0,9.0,3.0,7.0,3.0
217.0,9.0,3.0,7.0,4.0
217.0,9.0,3.0,7.0,5.0
217.0,9.0,3.0,7.0,6.0
217.0,9.0,3.0,7.0,7.0
217.0,9.0,3.0,7.0,8.0
217.0,9.0,3.0,7.0,9.0
217.0,9.0,3.0,7.0,11.0
217.0,9.0,3.0,7.0,12.0
217.0,9.0,3.0,7.0,16.0
217.0,9.0,3.0,7.0,15.0
217.0,9.0,3.0,7.0,14.0
217.0,9.0,3.0,7.0,13.0
217.0,9.0,41.0,9.0,1.0
217.0,9.0,41.0,9.0,2.0
217.0,9.0,41.0,9.0,3.0
217.0,9.0,41.0,9.0,4.0
217.0,9.0,41.0,9.0,5.0
217.0,9.0,41.0,9.0,6.0
217.0,9.0,41.0,9.0,7.0
217.0,9.0,41.0,9.0,8.0
217.0,9.0,41.0,9.0,9.0
217.0,9.0,41.0,9.0,10.0
217.0,9.0,41.0,9.0,11.0
217.0,9.0,41.0,9.0,12.0
217.0,9.0,41.0,9.0,13.0
217.0,9.0,41.0,9.0,14.0
217.0,9.0,41.0,9.0,15.0
217.0,9.0,49.0,3.0,1.0
217.0,9.0,49.0,3.0,2.0
217.0,9.0,49.0,3.0,3.0
217.0,9.0,49.0,3.0,4.0
217.0,9.0,49.0,3.0,6.0
217.0,9.0,49.0,3.0,7.0
217.0,9.0,49.0,3.0,8.0
217.0,9.0,49.0,3.0,9.0
217.0,9.0,49.0,3.0,10.0
217.0,9.0,49.0,3.0,11.0
217.0,9.0,49.0,3.0,12.0
217.0,9.0,49.0,3.0,16.0
217.0,9.0,49.0,3.0,13.0
217.0,9.0,49.0,3.0,14.0
217.0,9.0,49.0,3.0,15.0
217.0,11.0,1.0,29.0,14.0
217.0,11.0,1.0,29.0,15.0
217.0,11.0,1.0,29.0,13.0
217.0,11.0,1.0,29.0,6.0
217.0,11.0,1.0,29.0,5.0
217.0,11.0,1.0,29.0,9.0
217.0,11.0,1.0,29.0,7.0
217.0,11.0,1.0,29.0,12.0
217.0,11.0,1.0,29.0,11.0
217.0,11.0,1.0,29.0,16.0
217.0,11.0,1.0,29.0,17.0
217.0,11.0,1.0,29.0,2.0
217.0,11.0,1.0,29.0,1.0
217.0,11.0,1.0,29.0,4.0
217.0,11.0,1.0,29.0,3.0
217.0,11.0,9.0,4.0,13.0
217.0,11.0,9.0,4.0,15.0
217.0,11.0,9.0,4.0,14.0
217.0,11.0,9.0,4.0,16.0
217.0,11.0,9.0,4.0,4.0
217.0,11.0,9.0,4.0,1.0
217.0,11.0,9.0,4.0,5.0
217.0,11.0,9.0,4.0,12.0
217.0,11.0,9.0,4.0,22.0
217.0,11.0,9.0,4.0,8.0
217.0,11.0,9.0,4.0,17.0
217.0,11.0,9.0,4.0,10.0
217.0,11.0,9.0,4.0,9.0
217.0,11.0,9.0,4.0,6.0
217.0,11.0,9.0,4.0,7.0
217.0,11.0,25.0,6.0,15.0
217.0,11.0,25.0,6.0,14.0
217.0,11.0,25.0,6.0,13.0
217.0,11.0,25.0,6.0,4.0
217.0,11.0,25.0,6.0,7.0
217.0,11.0,25.0,6.0,1.0
217.0,11.0,25.0,6.0,10.0
217.0,11.0,25.0,6.0,5.0
217.0,11.0,25.0,6.0,3.0
217.0,11.0,25.0,6.0,6.0
217.0,11.0,25.0,6.0,8.0
217.0,11.0,25.0,6.0,11.0
217.0,11.0,25.0,6.0,9.0
217.0,11.0,25.0,6.0,18.0
217.0,11.0,25.0,6.0,2.0
217.0,12.0,5.0,10.0,13.0
217.0,12.0,5.0,10.0,15.0
217.0,12.0,5.0,10.0,14.0
217.0,12.0,5.0,10.0,2.0
217.0,12.0,5.0,10.0,10.0
217.0,12.0,5.0,10.0,1.0
217.0,12.0,5.0,10.0,7.0
217.0,12.0,5.0,10.0,6.0
217.0,12.0,5.0,10.0,9.0
217.0,12.0,5.0,10.0,8.0
217.0,12.0,5.0,10.0,11.0
217.0,12.0,5.0,10.0,5.0
217.0,12.0,5.0,10.0,4.0
217.0,12.0,5.0,10.0,12.0
217.0,12.0,5.0,10.0,3.0
217.0,12.0,13.0,9.0,1.0
217.0,12.0,13.0,9.0,2.0
217.0,12.0,13.0,9.0,3.0
217.0,12.0,13.0,9.0,4.0
217.0,12.0,13.0,9.0,5.0
217.0,12.0,13.0,9.0,6.0
217.0,12.0,13.0,9.0,7.0
217.0,12.0,13.0,9.0,8.0
217.0,12.0,13.0,9.0,9.0
217.0,12.0,13.0,9.0,10.0
217.0,12.0,13.0,9.0,12.0
217.0,12.0,13.0,9.0,17.0
217.0,12.0,13.0,9.0,13.0
217.0,12.0,13.0,9.0,14.0
217.0,12.0,13.0,9.0,15.0
217.0,12.0,19.0,4.0,15.0
217.0,12.0,19.0,4.0,19.0
217.0,12.0,19.0,4.0,20.0
217.0,12.0,19.0,4.0,11.0
217.0,12.0,19.0,4.0,12.0
217.0,12.0,19.0,4.0,1.0
217.0,12.0,19.0,4.0,2.0
217.0,12.0,19.0,4.0,3.0
217.0,12.0,19.0,4.0,8.0
217.0,12.0,19.0,4.0,6.0
217.0,12.0,19.0,4.0,5.0
217.0,12.0,19.0,4.0,10.0
217.0,12.0,19.0,4.0,7.0
217.0,12.0,19.0,4.0,4.0
217.0,12.0,19.0,4.0,9.0
217.0,13.0,9.0,3.0,13.0
217.0,13.0,9.0,3.0,14.0
217.0,13.0,9.0,3.0,15.0
217.0,13.0,9.0,3.0,1.0
217.0,13.0,9.0,3.0,2.0
217.0,13.0,9.0,3.0,17.0
217.0,13.0,9.0,3.0,3.0
217.0,13.0,9.0,3.0,5.0
217.0,13.0,9.0,3.0,12.0
217.0,13.0,9.0,3.0,7.0
217.0,13.0,9.0,3.0,11.0
217.0,13.0,9.0,3.0,9.0
217.0,13.0,9.0,3.0,10.0
217.0,13.0,9.0,3.0,8.0
217.0,13.0,9.0,3.0,6.0
217.0,13.0,27.0,9.0,15.0
217.0,13.0,27.0,9.0,14.0
217.0,13.0,27.0,9.0,20.0
217.0,13.0,27.0,9.0,5.0
217.0,13.0,27.0,9.0,1.0
217.0,13.0,27.0,9.0,9.0
217.0,13.0,27.0,9.0,3.0
217.0,13.0,27.0,9.0,8.0
217.0,13.0,27.0,9.0,17.0
217.0,13.0,27.0,9.0,18.0
217.0,13.0,27.0,9.0,11.0
217.0,13.0,27.0,9.0,6.0
217.0,13.0,27.0,9.0,2.0
217.0,13.0,27.0,9.0,7.0
217.0,13.0,27.0,9.0,12.0
217.0,13.0,45.0,6.0,1.0
217.0,13.0,45.0,6.0,2.0
217.0,13.0,45.0,6.0,4.0
217.0,13.0,45.0,6.0,5.0
217.0,13.0,45.0,6.0,6.0
217.0,13.0,45.0,6.0,7.0
217.0,13.0,45.0,6.0,8.0
217.0,13.0,45.0,6.0,9.0
217.0,13.0,45.0,6.0,10.0
217.0,13.0,45.0,6.0,11.0
217.0,13.0,45.0,6.0,18.0
217.0,13.0,45.0,6.0,13.0
217.0,13.0,45.0,6.0,14.0
217.0,13.0,45.0,6.0,15.0
217.0,13.0,45.0,6.0,16.0
217.0,15.0,7.0,9.0,1.0
217.0,15.0,7.0,9.0,2.0
217.0,15.0,7.0,9.0,3.0
217.0,15.0,7.0,9.0,4.0
217.0,15.0,7.0,9.0,5.0
217.0,15.0,7.0,9.0,7.0
217.0,15.0,7.0,9.0,8.0
217.0,15.0,7.0,9.0,9.0
217.0,15.0,7.0,9.0,10.0
217.0,15.0,7.0,9.0,11.0
217.0,15.0,7.0,9.0,16.0
217.0,15.0,7.0,9.0,17.0
217.0,15.0,7.0,9.0,13.0
217.0,15.0,7.0,9.0,14.0
217.0,15.0,7.0,9.0,15.0
217.0,15.0,31.0,11.0,1.0
217.0,15.0,31.0,11.0,2.0
217.0,15.0,31.0,11.0,3.0
217.0,15.0,31.0,11.0,4.0
217.0,15.0,31.0,11.0,5.0
217.0,15.0,31.0,11.0,6.0
217.0,15.0,31.0,11.0,7.0
217.0,15.0,31.0,11.0,8.0
217.0,15.0,31.0,11.0,9.0
217.0,15.0,31.0,11.0,10.0
217.0,15.0,31.0,11.0,11.0
217.0,15.0,31.0,11.0,12.0
217.0,15.0,31.0,11.0,13.0
217.0,15.0,31.0,11.0,14.0
217.0,15.0,31.0,11.0,15.0
217.0,17.0,9.0,4.0,15.0
217.0,17.0,9.0,4.0,14.0
217.0,17.0,9.0,4.0,13.0
217.0,17.0,9.0,4.0,4.0
217.0,17.0,9.0,4.0,8.0
217.0,17.0,9.0,4.0,7.0
217.0,17.0,9.0,4.0,11.0
217.0,17.0,9.0,4.0,2.0
217.0,17.0,9.0,4.0,1.0
217.0,17.0,9.0,4.0,10.0
217.0,17.0,9.0,4.0,6.0
217.0,17.0,9.0,4.0,9.0
217.0,17.0,9.0,4.0,3.0
217.0,17.0,9.0,4.0,5.0
217.0,17.0,9.0,4.0,12.0
217.0,17.0,19.0,1.0,14.0
217.0,17.0,19.0,1.0,15.0
217.0,17.0,19.0,1.0,13.0
217.0,17.0,19.0,1.0,7.0
217.0,17.0,19.0,1.0,2.0
217.0,17.0,19.0,1.0,17.0
217.0,17.0,19.0,1.0,18.0
217.0,17.0,19.0,1.0,8.0
217.0,17.0,19.0,1.0,9.0
217.0,17.0,19.0,1.0,11.0
217.0,17.0,19.0,1.0,6.0
217.0,17.0,19.0,1.0,3.0
217.0,17.0,19.0,1.0,12.0
217.0,17.0,19.0,1.0,10.0
217.0,17.0,19.0,1.0,4.0
217.0,17.0,39.0,5.0,15.0
217.0,17.0,39.0,5.0,13.0
217.0,17.0,39.0,5.0,14.0
217.0,17.0,39.0,5.0,4.0
217.0,17.0,39.0,5.0,17.0
217.0,17.0,39.0,5.0,7.0
217.0,17.0,39.0,5.0,2.0
217.0,17.0,39.0,5.0,1.0
217.0,17.0,39.0,5.0,10.0
217.0,17.0,39.0,5.0,12.0
217.0,17.0,39.0,5.0,8.0
217.0,17.0,39.0,5.0,6.0
217.0,17.0,39.0,5.0,9.0
217.0,17.0,39.0,5.0,11.0
217.0,17.0,39.0,5.0,3.0
217.0,18.0,11.0,5.0,1.0
217.0,18.0,11.0,5.0,2.0
217.0,18.0,11.0,5.0,3.0
217.0,18.0,11.0,5.0,4.0
217.0,18.0,11.0,5.0,5.0
217.0,18.0,11.0,5.0,6.0
217.0,18.0,11.0,5.0,7.0
217.0,18.0,11.0,5.0,8.0
217.0,18.0,11.0,5.0,9.0
217.0,18.0,11.0,5.0,10.0
217.0,18.0,11.0,5.0,11.0
217.0,18.0,11.0,5.0,12.0
217.0,18.0,11.0,5.0,13.0
217.0,18.0,11.0,5.0,14.0
217.0,18.0,11.0,5.0,15.0
217.0,19.0,1.0,26.0,13.0
217.0,19.0,1.0,26.0,14.0
217.0,19.0,1.0,26.0,15.0
217.0,19.0,1.0,26.0,1.0
217.0,19.0,1.0,26.0,2.0
217.0,19.0,1.0,26.0,3.0
217.0,19.0,1.0,26.0,4.0
217.0,19.0,1.0,26.0,6.0
217.0,19.0,1.0,26.0,7.0
217.0,19.0,1.0,26.0,8.0
217.0,19.0,1.0,26.0,9.0
217.0,19.0,1.0,26.0,10.0
217.0,19.0,1.0,26.0,11.0
217.0,19.0,1.0,26.0,12.0
217.0,19.0,1.0,26.0,18.0
217.0,19.0,25.0,3.0,16.0
217.0,19.0,25.0,3.0,7.0
217.0,19.0,25.0,3.0,8.0
217.0,19.0,25.0,3.0,9.0
217.0,19.0,25.0,3.0,10.0
217.0,19.0,25.0,3.0,11.0
217.0,19.0,25.0,3.0,6.0
217.0,19.0,25.0,3.0,5.0
217.0,19.0,25.0,3.0,4.0
217.0,19.0,25.0,3.0,3.0
217.0,19.0,25.0,3.0,2.0
217.0,19.0,25.0,3.0,1.0
217.0,19.0,25.0,3.0,14.0
217.0,19.0,25.0,3.0,20.0
217.0,19.0,25.0,3.0,15.0
217.0,19.0,51.0,3.0,1.0
217.0,19.0,51.0,3.0,2.0
217.0,19.0,51.0,3.0,3.0
217.0,19.0,51.0,3.0,4.0
217.0,19.0,51.0,3.0,5.0
217.0,19.0,51.0,3.0,6.0
217.0,19.0,51.0,3.0,7.0
217.0,19.0,51.0,3.0,8.0
217.0,19.0,51.0,3.0,9.0
217.0,19.0,51.0,3.0,11.0
217.0,19.0,51.0,3.0,12.0
217.0,19.0,51.0,3.0,16.0
217.0,19.0,51.0,3.0,13.0
217.0,19.0,51.0,3.0,14.0
217.0,19.0,51.0,3.0,19.0
217.0,20.0,59.0,7.0,1.0
217.0,20.0,59.0,7.0,3.0
217.0,20.0,59.0,7.0,2.0
217.0,20.0,59.0,7.0,4.0
217.0,20.0,59.0,7.0,5.0
217.0,20.0,59.0,7.0,6.0
217.0,20.0,59.0,7.0,7.0
217.0,20.0,59.0,7.0,8.0
217.0,20.0,59.0,7.0,9.0
217.0,20.0,59.0,7.0,10.0
217.0,20.0,59.0,7.0,11.0
217.0,20.0,59.0,7.0,12.0
217.0,20.0,59.0,7.0,13.0
217.0,20.0,59.0,7.0,14.0
217.0,20.0,59.0,7.0,15.0
217.0,20.0,75.0,6.0,1.0
217.0,20.0,75.0,6.0,2.0
217.0,20.0,75.0,6.0,3.0
217.0,20.0,75.0,6.0,4.0
217.0,20.0,75.0,6.0,5.0
217.0,20.0,75.0,6.0,6.0
217.0,20.0,75.0,6.0,7.0
217.0,20.0,75.0,6.0,8.0
217.0,20.0,75.0,6.0,9.0
217.0,20.0,75.0,6.0,10.0
217.0,20.0,75.0,6.0,11.0
217.0,20.0,75.0,6.0,12.0
217.0,20.0,75.0,6.0,13.0
217.0,20.0,75.0,6.0,14.0
217.0,20.0,75.0,6.0,20.0
215.0,11.0,13.0,3.0,1.0
215.0,11.0,13.0,3.0,2.0
215.0,11.0,13.0,3.0,3.0
215.0,11.0,13.0,3.0,4.0
215.0,11.0,13.0,3.0,5.0
215.0,11.0,13.0,3.0,6.0
215.0,11.0,13.0,3.0,7.0
215.0,11.0,13.0,3.0,8.0
215.0,11.0,13.0,3.0,9.0
215.0,11.0,13.0,3.0,10.0
215.0,11.0,13.0,3.0,11.0
215.0,11.0,13.0,3.0,12.0
215.0,11.0,13.0,3.0,13.0
215.0,11.0,13.0,3.0,14.0
215.0,11.0,13.0,3.0,15.0
215.0,15.0,13.0,7.0,1.0
215.0,15.0,13.0,7.0,2.0
215.0,15.0,13.0,7.0,3.0
215.0,15.0,13.0,7.0,4.0
215.0,15.0,13.0,7.0,5.0
215.0,15.0,13.0,7.0,6.0
215.0,15.0,13.0,7.0,7.0
215.0,15.0,13.0,7.0,8.0
215.0,15.0,13.0,7.0,9.0
215.0,15.0,13.0,7.0,10.0
215.0,15.0,13.0,7.0,11.0
215.0,15.0,13.0,7.0,12.0
215.0,15.0,13.0,7.0,13.0
215.0,15.0,13.0,7.0,14.0
215.0,15.0,13.0,7.0,15.0
215.0,17.0,23.0,8.0,1.0
215.0,17.0,23.0,8.0,2.0
215.0,17.0,23.0,8.0,3.0
215.0,17.0,23.0,8.0,4.0
215.0,17.0,23.0,8.0,5.0
215.0,17.0,23.0,8.0,6.0
215.0,17.0,23.0,8.0,7.0
215.0,17.0,23.0,8.0,8.0
215.0,17.0,23.0,8.0,9.0
215.0,17.0,23.0,8.0,10.0
215.0,17.0,23.0,8.0,11.0
215.0,17.0,23.0,8.0,12.0
215.0,17.0,23.0,8.0,13.0
215.0,17.0,23.0,8.0,14.0
215.0,17.0,23.0,8.0,15.0
215.0,17.0,33.0,12.0,1.0
215.0,17.0,33.0,12.0,2.0
215.0,17.0,33.0,12.0,3.0
215.0,17.0,33.0,12.0,4.0
215.0,17.0,33.0,12.0,5.0
215.0,17.0,33.0,12.0,6.0
215.0,17.0,33.0,12.0,7.0
215.0,17.0,33.0,12.0,8.0
215.0,17.0,33.0,12.0,9.0
215.0,17.0,33.0,12.0,10.0
215.0,17.0,33.0,12.0,11.0
215.0,17.0,33.0,12.0,12.0
215.0,17.0,33.0,12.0,13.0
215.0,17.0,33.0,12.0,14.0
215.0,17.0,33.0,12.0,15.0
215.0,1.0,23.0,9.0,1.0
215.0,1.0,23.0,9.0,2.0
215.0,1.0,23.0,9.0,3.0
215.0,1.0,23.0,9.0,4.0
215.0,1.0,23.0,9.0,5.0
215.0,1.0,23.0,9.0,6.0
215.0,1.0,23.0,9.0,7.0
215.0,1.0,23.0,9.0,8.0
215.0,1.0,23.0,9.0,9.0
215.0,1.0,23.0,9.0,10.0
215.0,1.0,23.0,9.0,12.0
215.0,1.0,23.0,9.0,16.0
215.0,1.0,23.0,9.0,13.0
215.0,1.0,23.0,9.0,14.0
215.0,1.0,23.0,9.0,15.0
215.0,1.0,27.0,13.0,1.0
215.0,1.0,27.0,13.0,2.0
215.0,1.0,27.0,13.0,3.0
215.0,1.0,27.0,13.0,4.0
215.0,1.0,27.0,13.0,5.0
215.0,1.0,27.0,13.0,6.0
215.0,1.0,27.0,13.0,7.0
215.0,1.0,27.0,13.0,8.0
215.0,1.0,27.0,13.0,9.0
215.0,1.0,27.0,13.0,10.0
215.0,1.0,27.0,13.0,11.0
215.0,1.0,27.0,13.0,12.0
215.0,1.0,27.0,13.0,13.0
215.0,1.0,27.0,13.0,14.0
215.0,1.0,27.0,13.0,15.0
215.0,13.0,9.0,16.0,1.0
215.0,13.0,9.0,16.0,2.0
215.0,13.0,9.0,16.0,3.0
215.0,13.0,9.0,16.0,4.0
215.0,13.0,9.0,16.0,5.0
215.0,13.0,9.0,16.0,6.0
215.0,13.0,9.0,16.0,7.0
215.0,13.0,9.0,16.0,8.0
215.0,13.0,9.0,16.0,9.0
215.0,13.0,9.0,16.0,10.0
215.0,13.0,9.0,16.0,11.0
215.0,13.0,9.0,16.0,12.0
215.0,13.0,9.0,16.0,13.0
215.0,13.0,9.0,16.0,14.0
215.0,13.0,9.0,16.0,15.0
215.0,13.0,59.0,5.0,1.0
215.0,13.0,59.0,5.0,2.0
215.0,13.0,59.0,5.0,3.0
215.0,13.0,59.0,5.0,4.0
215.0,13.0,59.0,5.0,5.0
215.0,13.0,59.0,5.0,6.0
215.0,13.0,59.0,5.0,7.0
215.0,13.0,59.0,5.0,8.0
215.0,13.0,59.0,5.0,9.0
215.0,13.0,59.0,5.0,10.0
215.0,13.0,59.0,5.0,11.0
215.0,13.0,59.0,5.0,12.0
215.0,13.0,59.0,5.0,13.0
215.0,13.0,59.0,5.0,14.0
215.0,13.0,59.0,5.0,15.0
215.0,1.0,5.0,15.0,1.0
215.0,1.0,5.0,15.0,2.0
215.0,1.0,5.0,15.0,3.0
215.0,1.0,5.0,15.0,4.0
