hoso_1,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
4,1104.0,0.0,0.0,6927.0,0.0,0.0,0.0,2151.0,0.0,0,1198,3000
5,628.0,0.0,0.0,1354.0,0.0,0.0,0.0,245.0,0.0,0,336,0
6,807.0,0.0,0.0,1965.0,0.0,0.0,0.0,616.0,0.0,0,585,100
17,999.0,0.0,0.0,3420.0,0.0,0.0,0.0,804.0,0.0,0,3537,3440
18,519.0,0.0,0.0,3106.0,0.0,0.0,0.0,90.0,0.0,0,100,0
9,676.0,0.0,0.0,2952.0,0.0,0.0,0.0,754.0,0.0,0,650,3600
12,873.0,0.0,0.0,5276.0,0.0,0.0,0.0,1706.0,0.0,0,804,0
11,1277.0,0.0,0.0,3145.0,0.0,0.0,0.0,2775.0,0.0,0,440,290
10,2268.0,0.0,0.0,7438.0,0.0,0.0,0.0,2940.0,0.0,0,2695,0
14,1082.0,1012.0,70.0,5917.0,2491.0,3426.0,0.0,735.0,735.0,0,1055,3950
13,1282.0,781.0,501.0,6196.0,3221.0,2975.0,700.0,1350.0,1350.0,0,440,520
15,313.0,256.0,57.0,1808.0,1232.0,576.0,180.0,90.0,30.0,60,135,0
102,913.0,0.0,0.0,5656.2,0.0,0.0,0.0,1193.0,0.0,0,1890,300
103,1346.0,0.0,0.0,4316.0,0.0,0.0,0.0,2928.0,0.0,0,16575,360
101,332.0,0.0,0.0,1412.0,0.0,0.0,0.0,50.0,0.0,0,475,0
1,1945.0,0.0,0.0,6082.0,0.0,0.0,0.0,2630.0,0.0,0,2587,20500
2,1458.0,0.0,0.0,10537.0,0.0,0.0,0.0,1616.0,0.0,0,2606,7050
3,1198.0,0.0,0.0,7366.0,0.0,0.0,0.0,1036.0,0.0,0,1012,2000
4,1620.0,0.0,0.0,9755.0,0.0,0.0,0.0,2995.0,0.0,0,2612,7500
5,1346.0,0.0,0.0,4856.0,0.0,0.0,0.0,1365.0,0.0,0,1406,11800
6,912.0,0.0,0.0,4370.0,0.0,0.0,0.0,1920.0,0.0,0,835,2400
7,1615.0,0.0,0.0,6393.0,0.0,0.0,0.0,4426.0,0.0,0,16117,8400
8,1270.0,0.0,0.0,6375.0,0.0,0.0,0.0,1875.0,0.0,0,1896,1390
9,1340.0,0.0,0.0,6578.0,0.0,0.0,0.0,1790.0,0.0,0,1898,875
10,976.0,0.0,0.0,9395.0,0.0,0.0,0.0,1430.0,0.0,0,3838,600
11,1930.0,0.0,0.0,3648.0,0.0,0.0,0.0,520.0,0.0,0,1134,0
12,1465.0,0.0,0.0,3202.0,0.0,0.0,0.0,516.0,0.0,0,518,0
13,942.0,362.0,580.0,7937.0,3437.0,4500.0,0.0,725.0,725.0,0,1097,9600
14,2600.0,2020.0,580.0,12666.0,7670.0,4996.0,0.0,3380.0,3380.0,0,3787,3000
15,2305.0,1650.0,655.0,12240.0,6920.0,5320.0,0.0,1450.0,1450.0,0,14191,210
101,1160.0,0.0,0.0,6048.0,0.0,0.0,0.0,2065.0,0.0,0,664,0
102,1100.0,0.0,0.0,4947.0,0.0,0.0,0.0,1010.0,0.0,0,951,600
103,1478.0,0.0,0.0,5974.0,0.0,0.0,0.0,1545.0,0.0,0,2226,10000
1,1534.0,0.0,0.0,5415.0,0.0,0.0,0.0,980.0,0.0,0,832,1146
2,940.0,0.0,0.0,6267.0,0.0,0.0,0.0,1125.0,0.0,0,1429,750
3,913.0,0.0,0.0,7984.0,0.0,0.0,0.0,1985.0,0.0,0,1347,300
4,991.0,0.0,0.0,3923.0,0.0,0.0,0.0,766.0,0.0,0,667,690
5,830.0,0.0,0.0,4614.4,0.0,0.0,0.0,1323.0,0.0,0,6879,696
6,1006.0,0.0,0.0,7143.6,0.0,0.0,0.0,1681.0,0.0,0,779,1190
16,1143.0,0.0,0.0,6705.0,0.0,0.0,0.0,1555.0,0.0,0,5096,6000
8,605.0,0.0,0.0,1934.0,0.0,0.0,0.0,540.0,0.0,0,3770,0
9,380.0,0.0,0.0,1908.2,0.0,0.0,0.0,10.0,0.0,0,130,0
10,935.0,0.0,0.0,4218.0,0.0,0.0,0.0,450.0,0.0,0,440,0
11,2305.0,0.0,0.0,16584.0,0.0,0.0,0.0,3680.0,0.0,0,5226,0
12,811.0,0.0,0.0,2778.0,0.0,0.0,0.0,890.0,0.0,0,1055,0
101,749.0,0.0,0.0,2381.0,0.0,0.0,0.0,1058.0,0.0,0,1667,1000
103,1922.0,0.0,0.0,9984.0,0.0,0.0,0.0,4687.0,0.0,0,2238,4700
102,500.0,0.0,0.0,6567.0,0.0,0.0,0.0,732.0,0.0,0,678,2000
20,120.0,85.0,35.0,1317.0,497.0,820.0,120.0,5.0,5.0,0,82,0
14,1430.0,1190.0,240.0,4785.0,1865.0,2920.0,295.0,550.0,550.0,0,1250,0
15,1573.0,1061.0,512.0,10712.0,3192.0,7520.0,380.0,650.0,650.0,0,8179,3000
1,1250.0,0.0,0.0,4792.0,0.0,0.0,0.0,986.0,0.0,0,1276,700
2,1895.0,0.0,0.0,5584.0,0.0,0.0,0.0,1880.0,0.0,0,2265,25000
3,1354.0,0.0,0.0,4253.0,0.0,0.0,0.0,1621.0,0.0,0,922,0
5,964.0,0.0,0.0,6167.0,0.0,0.0,0.0,1523.0,0.0,0,819,1320
7,1614.0,0.0,0.0,5364.0,0.0,0.0,0.0,2245.0,0.0,0,1286,240
9,979.0,0.0,0.0,5406.0,0.0,0.0,0.0,1696.0,0.0,0,838,1000
10,848.0,0.0,0.0,6046.0,0.0,0.0,0.0,1303.0,0.0,0,745,0
8,941.0,0.0,0.0,9493.0,0.0,0.0,0.0,2100.0,0.0,0,745,4000
11,1512.0,0.0,0.0,4115.0,0.0,0.0,0.0,2135.0,0.0,0,410,1728
12,1035.0,0.0,0.0,4997.0,0.0,0.0,0.0,788.0,0.0,0,130,325
16,1926.0,0.0,0.0,9298.0,0.0,0.0,0.0,2704.0,0.0,0,919,948
18,811.0,0.0,0.0,8658.0,0.0,0.0,0.0,866.0,0.0,0,635,0
15,1094.0,1094.0,0.0,8911.0,3966.0,4945.0,140.0,670.0,670.0,0,535,0
19,1066.0,986.0,80.0,11501.0,7178.0,4323.0,300.0,475.0,475.0,0,938,180
20,1732.0,1402.0,330.0,11751.0,6756.0,4995.0,230.0,1706.0,1706.0,0,1696,0
101,1204.0,0.0,0.0,4254.5,0.0,0.0,0.0,2029.0,0.0,0,2525,300
102,490.0,0.0,0.0,2354.0,0.0,0.0,0.0,227.0,0.0,0,470,225
103,300.0,0.0,0.0,1664.0,0.0,0.0,0.0,161.0,0.0,0,215,75
1,1757.0,0.0,0.0,11042.0,0.0,0.0,0.0,6394.0,0.0,0,1760,100000
2,1085.0,0.0,0.0,6842.0,0.0,0.0,0.0,2922.0,0.0,0,3448,4714
3,1914.0,0.0,0.0,3052.0,0.0,0.0,0.0,2944.0,0.0,0,1326,1014
4,4330.0,0.0,0.0,16652.0,0.0,0.0,0.0,9275.0,0.0,0,3150,0
5,1370.0,0.0,0.0,7557.0,0.0,0.0,0.0,4205.0,0.0,0,2615,10375
6,1940.0,0.0,0.0,9803.0,0.0,0.0,0.0,5185.0,0.0,0,2720,10620
7,806.0,0.0,0.0,9920.0,0.0,0.0,0.0,974.0,0.0,0,1124,20
8,1297.0,0.0,0.0,9024.0,0.0,0.0,0.0,4985.0,0.0,0,10130,0
9,1423.0,0.0,0.0,19776.0,0.0,0.0,0.0,4287.0,0.0,0,5280,0
10,1369.0,0.0,0.0,10957.0,0.0,0.0,0.0,3285.0,0.0,0,1925,8543
11,1385.0,0.0,0.0,8065.0,0.0,0.0,0.0,4380.0,0.0,0,722,1740
12,511.0,0.0,0.0,5360.0,0.0,0.0,0.0,745.0,0.0,0,398,0
13,1714.0,1394.0,320.0,15471.0,8347.0,7124.0,0.0,3217.0,3217.0,0,2750,40000
14,1423.0,1068.0,355.0,17505.0,9354.0,8151.0,252.0,5745.0,5745.0,0,1412,0
15,1588.0,1288.0,300.0,21261.0,17385.0,3876.0,0.0,4495.0,4495.0,0,707,25049
102,1158.0,0.0,0.0,17177.0,0.0,0.0,0.0,2964.0,0.0,0,1555,0
103,1654.0,0.0,0.0,10111.0,0.0,0.0,0.0,1668.0,0.0,0,421,2000
104,1287.0,0.0,0.0,9341.0,0.0,0.0,0.0,1982.0,0.0,0,25972,3000
2,1432.0,0.0,0.0,12272.0,0.0,0.0,0.0,2835.0,0.0,0,1418,0
17,874.0,0.0,0.0,9791.0,0.0,0.0,0.0,2890.0,0.0,0,1730,630
3,1057.0,0.0,0.0,10732.0,0.0,0.0,0.0,2220.0,0.0,0,293,2000
4,1247.0,0.0,0.0,15229.0,0.0,0.0,0.0,3222.0,0.0,0,1276,1800
5,1902.0,0.0,0.0,9184.8,0.0,0.0,0.0,4644.0,0.0,0,374,0
7,1797.0,0.0,0.0,15383.8,0.0,0.0,0.0,8381.0,0.0,0,2414,24100
8,1054.0,0.0,0.0,3920.0,0.0,0.0,0.0,1785.0,0.0,0,1090,0
9,2096.0,0.0,0.0,19939.0,0.0,0.0,0.0,7730.0,0.0,0,2215,0
10,1011.0,0.0,0.0,7930.0,0.0,0.0,0.0,1820.0,0.0,0,1060,43
11,1796.5,0.0,0.0,23599.0,0.0,0.0,0.0,9006.0,0.0,0,2617,0
12,1480.0,0.0,0.0,18544.9,0.0,0.0,0.0,8552.0,0.0,0,2386,5450
13,1086.0,886.0,200.0,12203.0,7418.0,4785.0,800.0,2662.0,2662.0,0,880,2200
19,2023.0,1623.0,400.0,27676.0,14271.0,13405.0,1129.0,4066.0,4066.0,0,1612,7504
20,2030.0,479.0,1551.0,8157.0,2952.2,5204.8,645.0,3450.0,3390.0,60,7725,4664
101,1415.6,0.0,0.0,7737.0,0.0,0.0,0.0,2057.0,0.0,0,1045,195
103,1004.0,0.0,0.0,11268.5,0.0,0.0,0.0,4070.0,0.0,0,1262,0
104,1589.0,0.0,0.0,14192.6,0.0,0.0,0.0,3392.0,0.0,0,1600,0
6,825.0,0.0,0.0,5721.0,0.0,0.0,0.0,2150.0,0.0,0,255,1740
1,1189.0,0.0,0.0,14170.0,0.0,0.0,0.0,4030.0,0.0,0,2996,30765
2,1024.0,0.0,0.0,8168.0,0.0,0.0,0.0,3472.0,0.0,0,2620,7000
3,2358.0,0.0,0.0,13141.0,0.0,0.0,0.0,5793.0,0.0,0,4123,7060
4,728.0,0.0,0.0,4206.6,0.0,0.0,0.0,2162.0,0.0,0,1582,0
5,1070.0,0.0,0.0,3355.0,0.0,0.0,0.0,910.0,0.0,0,1719,1950
6,886.0,0.0,0.0,6264.0,0.0,0.0,0.0,2609.0,0.0,0,2271,55
7,278.0,0.0,0.0,3830.0,0.0,0.0,0.0,512.0,0.0,0,806,2073
9,1038.0,0.0,0.0,5645.0,0.0,0.0,0.0,1844.0,0.0,0,3565,4725
11,717.0,0.0,0.0,10999.0,0.0,0.0,0.0,2512.0,0.0,0,2445,5280
12,868.0,0.0,0.0,8517.9,0.0,0.0,0.0,1642.0,0.0,0,2774,3000
16,666.0,0.0,0.0,9884.0,0.0,0.0,0.0,1098.0,0.0,0,7500,508
17,1705.0,0.0,0.0,11130.0,0.0,0.0,0.0,5280.0,0.0,0,3878,479
101,2431.0,0.0,0.0,17107.0,0.0,0.0,0.0,13338.0,0.0,0,5008,0
103,874.0,0.0,0.0,18597.0,0.0,0.0,0.0,8282.0,0.0,0,33796,2605
104,642.0,0.0,0.0,6788.0,0.0,0.0,0.0,3393.0,0.0,0,2874,2604
13,1606.0,1124.0,482.0,16567.0,7917.0,8650.0,260.0,2357.0,2357.0,0,3777,7500
14,1455.0,785.0,670.0,23438.0,13938.0,9500.0,300.0,2770.0,2770.0,0,18060,2950
20,1631.0,1446.0,185.0,15557.0,10501.0,5056.0,0.0,2239.0,1739.0,500,1836,134500
1,1070.0,0.0,0.0,10092.0,0.0,0.0,0.0,4542.0,0.0,0,1674,8000
3,2130.0,0.0,0.0,10162.2,0.0,0.0,0.0,3414.0,0.0,0,1875,0
4,1266.0,0.0,0.0,9549.1,0.0,0.0,0.0,2741.0,0.0,0,1280,1250
5,1613.0,0.0,0.0,14829.2,0.0,0.0,0.0,4926.0,0.0,0,730,7600
6,2733.0,0.0,0.0,10835.0,0.0,0.0,0.0,5765.0,0.0,0,1204,6060
7,1874.0,0.0,0.0,15813.0,0.0,0.0,0.0,5876.0,0.0,0,1810,2400
8,2546.0,0.0,0.0,23333.0,0.0,0.0,0.0,6255.0,0.0,0,1434,27000
9,1752.0,0.0,0.0,17307.5,0.0,0.0,0.0,4295.0,0.0,0,4450,4850
10,2116.0,0.0,0.0,14878.0,0.0,0.0,0.0,7885.0,0.0,0,26027,12400
11,1741.0,0.0,0.0,12445.0,0.0,0.0,0.0,4203.0,0.0,0,1607,0
12,4341.0,0.0,0.0,25312.0,0.0,0.0,0.0,8862.0,0.0,0,2099,4200
18,1568.0,0.0,0.0,11767.0,0.0,0.0,0.0,4865.0,0.0,0,1284,6900
14,1446.0,1179.0,267.0,9474.0,9330.0,144.0,0.0,3433.0,3363.0,70,2259,35050
15,1788.0,1349.0,439.0,9306.0,9306.0,0.0,0.0,4865.0,4865.0,0,5313,3240
20,1641.0,1641.0,0.0,6034.0,6034.0,0.0,0.0,1564.0,1564.0,0,2228,1300
101,4447.0,0.0,0.0,13708.8,0.0,0.0,0.0,8553.0,0.0,0,11542,6000
102,996.3,0.0,0.0,14593.0,0.0,0.0,0.0,5398.0,0.0,0,1578,12150
103,3010.0,0.0,0.0,15966.0,0.0,0.0,0.0,10436.0,0.0,0,1824,16200
1,747.0,0.0,0.0,2687.0,0.0,0.0,0.0,1004.0,0.0,0,536,0
2,462.0,0.0,0.0,6786.0,0.0,0.0,0.0,656.0,0.0,0,683,176
3,811.0,0.0,0.0,4689.0,0.0,0.0,0.0,1477.0,0.0,0,388,34
4,701.0,0.0,0.0,3010.0,0.0,0.0,0.0,959.0,0.0,0,797,119
6,1295.0,0.0,0.0,6771.0,0.0,0.0,0.0,2077.0,0.0,0,1155,390
7,524.0,0.0,0.0,4384.0,0.0,0.0,0.0,1907.0,0.0,0,4699,435
8,1020.0,0.0,0.0,5209.0,0.0,0.0,0.0,3423.0,0.0,0,905,1200
9,978.0,0.0,0.0,5474.0,0.0,0.0,0.0,2212.0,0.0,0,794,250
10,645.0,0.0,0.0,2436.0,0.0,0.0,0.0,622.0,0.0,0,342,4258
11,902.0,0.0,0.0,6811.0,0.0,0.0,0.0,2854.0,0.0,0,1182,0
12,1042.0,0.0,0.0,4279.0,0.0,0.0,0.0,2335.0,0.0,0,869,325
16,1342.0,0.0,0.0,5644.0,0.0,0.0,0.0,1081.0,0.0,0,717,468
13,1573.0,1279.0,294.0,10746.0,2754.0,7992.0,232.0,2460.0,2460.0,0,807,1560
14,932.0,458.0,474.0,4688.0,1406.0,3282.0,300.0,262.0,262.0,0,2320,17500
15,1077.0,642.0,435.0,11410.0,4718.0,6692.0,500.0,1032.0,1032.0,0,2545,3330
101,495.0,0.0,0.0,3399.0,0.0,0.0,0.0,401.0,0.0,0,120,507
102,666.0,0.0,0.0,6690.0,0.0,0.0,0.0,1102.0,0.0,0,231,0
103,917.0,0.0,0.0,6766.0,0.0,0.0,0.0,1057.0,0.0,0,105,1200
1,958.0,0.0,0.0,4649.0,0.0,0.0,0.0,4668.0,0.0,0,1129,0
2,878.0,0.0,0.0,4428.0,0.0,0.0,0.0,1183.0,0.0,0,627,0
3,1300.0,0.0,0.0,4508.0,0.0,0.0,0.0,1450.0,0.0,0,822,0
5,1763.0,0.0,0.0,4123.0,0.0,0.0,0.0,967.0,0.0,0,1071,1750
6,1244.0,0.0,0.0,3536.0,0.0,0.0,0.0,1450.0,0.0,0,540,0
7,867.0,0.0,0.0,4222.0,0.0,0.0,0.0,1300.0,0.0,0,749,0
9,863.0,0.0,0.0,4617.0,0.0,0.0,0.0,1990.0,0.0,0,1205,0
11,1753.0,0.0,0.0,6090.0,0.0,0.0,0.0,1570.0,0.0,0,2039,0
12,1724.0,0.0,0.0,10382.0,0.0,0.0,0.0,4990.0,0.0,0,2221,0
13,1248.0,0.0,0.0,5466.0,0.0,0.0,0.0,934.0,0.0,0,975,0
14,1085.0,0.0,0.0,4735.0,0.0,0.0,0.0,1052.0,0.0,0,1175,0
16,899.0,0.0,0.0,4205.0,0.0,0.0,0.0,2133.0,0.0,0,719,0
17,777.0,0.0,0.0,5289.0,0.0,0.0,0.0,1397.0,0.0,0,517,927
15,721.5,0.0,0.0,2997.0,0.0,0.0,0.0,955.0,0.0,0,816,0
18,1639.0,0.0,0.0,5142.0,0.0,0.0,0.0,2670.0,0.0,0,1181,0
1,645.0,0.0,0.0,8972.0,0.0,0.0,0.0,1808.0,0.0,0,700,825
2,659.0,0.0,0.0,2590.0,0.0,0.0,0.0,1007.0,0.0,0,1600,3960
3,1895.0,0.0,0.0,4662.0,0.0,0.0,0.0,4980.0,0.0,0,3030,56700
4,1740.0,0.0,0.0,9894.0,0.0,0.0,0.0,2847.0,0.0,0,1620,1322
5,1032.0,0.0,0.0,2170.0,0.0,0.0,0.0,2977.0,0.0,0,700,174
6,576.0,0.0,0.0,1538.0,0.0,0.0,0.0,360.0,0.0,0,350,145
7,1556.0,0.0,0.0,2733.0,0.0,0.0,0.0,1215.0,0.0,0,16500,614
8,992.0,0.0,0.0,2184.0,0.0,0.0,0.0,994.0,0.0,0,3675,0
9,1385.0,0.0,0.0,2541.0,0.0,0.0,0.0,1482.0,0.0,0,2320,0
10,1063.0,0.0,0.0,2631.0,0.0,0.0,0.0,1306.0,0.0,0,1020,3994
11,1116.0,0.0,0.0,2235.0,0.0,0.0,0.0,1209.0,0.0,0,1000,600
12,959.0,0.0,0.0,8530.0,0.0,0.0,0.0,1537.0,0.0,0,1280,2180
14,1465.0,866.0,599.0,6243.0,2072.0,4171.0,350.0,370.0,370.0,0,1075,2780
15,1317.0,855.0,462.0,7149.0,4715.0,2434.0,350.0,1001.0,1001.0,0,1135,2000
19,1793.0,930.0,863.0,7139.0,3001.0,4138.0,30.0,9174.0,9174.0,0,6855,35370
101,1675.0,0.0,0.0,10403.0,0.0,0.0,0.0,5675.0,0.0,0,1600,36000
102,1092.0,0.0,0.0,2976.0,0.0,0.0,0.0,1515.0,0.0,0,1125,4000
103,948.0,0.0,0.0,2859.0,0.0,0.0,0.0,1115.0,0.0,0,1030,3650
1,664.0,0.0,0.0,3443.0,0.0,0.0,0.0,1090.0,0.0,0,930,1528
2,551.0,0.0,0.0,4345.0,0.0,0.0,0.0,1634.0,0.0,0,750,18
3,848.0,0.0,0.0,5642.0,0.0,0.0,0.0,1670.0,0.0,0,600,0
4,944.0,0.0,0.0,3339.0,0.0,0.0,0.0,852.0,0.0,0,745,2325
5,998.0,0.0,0.0,3739.6,0.0,0.0,0.0,1445.0,0.0,0,850,20
6,950.0,0.0,0.0,5778.0,0.0,0.0,0.0,672.0,0.0,0,935,20
7,1131.0,0.0,0.0,8863.0,0.0,0.0,0.0,2140.0,0.0,0,1260,1020
8,2135.0,0.0,0.0,17751.0,0.0,0.0,0.0,6790.0,0.0,0,7150,2040
9,827.0,0.0,0.0,1718.0,0.0,0.0,0.0,995.0,0.0,0,1500,10
10,1139.0,0.0,0.0,8294.0,0.0,0.0,0.0,560.0,0.0,0,850,1040
11,913.0,0.0,0.0,3714.0,0.0,0.0,0.0,4860.0,0.0,0,16150,31300
12,855.0,0.0,0.0,3546.0,0.0,0.0,0.0,1280.0,0.0,0,1600,6212
101,1479.0,0.0,0.0,16620.0,0.0,0.0,0.0,5670.0,0.0,0,5000,4000
102,593.0,0.0,0.0,5009.0,0.0,0.0,0.0,940.0,0.0,0,1535,0
103,1123.0,0.0,0.0,8997.0,0.0,0.0,0.0,3393.0,0.0,0,3120,5000
13,1109.0,589.0,520.0,5224.0,1608.0,3616.0,340.0,453.0,453.0,0,9530,390
14,408.0,260.0,148.0,3158.0,2803.0,355.0,62.0,455.0,455.0,0,500,0
15,1209.0,926.0,283.0,5671.0,2426.0,3245.0,100.0,370.0,370.0,0,4050,5000
1,1188.0,0.0,0.0,4995.0,0.0,0.0,0.0,2240.0,0.0,0,1660,0
2,882.0,0.0,0.0,2842.0,0.0,0.0,0.0,3105.0,0.0,0,2480,300
3,896.0,0.0,0.0,2841.0,0.0,0.0,0.0,3230.0,0.0,0,2270,0
4,984.0,0.0,0.0,3116.0,0.0,0.0,0.0,586.0,0.0,0,6760,3110
5,778.0,0.0,0.0,2763.0,0.0,0.0,0.0,2120.0,0.0,0,26800,18308
6,537.0,0.0,0.0,2570.0,0.0,0.0,0.0,320.0,0.0,0,1132,11485
7,882.0,0.0,0.0,3964.0,0.0,0.0,0.0,430.0,0.0,0,3000,2000
8,711.0,0.0,0.0,3544.0,0.0,0.0,0.0,1293.0,0.0,0,2602,7500
9,970.0,0.0,0.0,4262.0,0.0,0.0,0.0,2965.0,0.0,0,1990,10000
10,761.0,0.0,0.0,2052.0,0.0,0.0,0.0,715.0,0.0,0,1126,2008
11,1292.0,0.0,0.0,4385.0,0.0,0.0,0.0,2700.0,0.0,0,4170,2000
12,1147.0,0.0,0.0,4138.0,0.0,0.0,0.0,1665.0,0.0,0,2050,1400
13,1350.0,835.0,515.0,7443.0,2226.0,5217.0,350.0,475.0,475.0,0,1060,0
15,1225.0,836.0,389.0,9257.0,6876.0,2381.0,240.0,2230.0,2230.0,0,1270,3410
20,1156.0,956.0,200.0,6633.0,3646.0,2987.0,120.0,2095.0,2095.0,0,570,57847
102,809.0,0.0,0.0,3406.0,0.0,0.0,0.0,972.0,0.0,0,3200,19000
103,532.0,0.0,0.0,2410.0,0.0,0.0,0.0,180.0,0.0,0,1146,0
104,680.0,0.0,0.0,1343.0,0.0,0.0,0.0,455.0,0.0,0,5720,5500
1,908.0,0.0,0.0,4570.0,0.0,0.0,0.0,818.0,0.0,0,955,5000
2,648.0,0.0,0.0,7714.0,0.0,0.0,0.0,1292.0,0.0,0,3324,2200
3,1170.0,0.0,0.0,4890.0,0.0,0.0,0.0,1085.0,0.0,0,1076,900
4,600.0,0.0,0.0,3913.0,0.0,0.0,0.0,571.0,0.0,0,918,1840
5,446.0,0.0,0.0,4150.0,0.0,0.0,0.0,325.0,0.0,0,316,100
6,1244.0,0.0,0.0,5427.0,0.0,0.0,0.0,1047.0,0.0,0,1148,1700
7,725.0,0.0,0.0,3920.0,0.0,0.0,0.0,800.0,0.0,0,912,3850
8,1154.0,0.0,0.0,5806.0,0.0,0.0,0.0,1505.0,0.0,0,955,10
9,2063.0,0.0,0.0,6055.0,0.0,0.0,0.0,976.0,0.0,0,1877,0
10,1250.0,0.0,0.0,5309.0,0.0,0.0,0.0,679.0,0.0,0,1064,1050
11,1353.0,0.0,0.0,5695.0,0.0,0.0,0.0,1234.0,0.0,0,1257,0
12,930.0,0.0,0.0,4099.0,0.0,0.0,0.0,995.0,0.0,0,1192,0
13,1792.0,1152.0,640.0,11856.0,5612.0,6244.0,380.0,1364.0,1034.0,330,1284,3000
14,1690.0,811.0,879.0,9674.0,5044.0,4630.0,530.0,1067.0,897.0,170,1254,0
19,1895.0,1350.0,545.0,11406.0,7270.0,4136.0,500.0,1446.0,1326.0,120,1687,3050
101,2482.0,0.0,0.0,5572.0,0.0,0.0,0.0,1051.0,0.0,0,1189,0
102,1306.0,0.0,0.0,6270.0,0.0,0.0,0.0,1429.0,0.0,0,1220,100
103,1309.0,0.0,0.0,5921.0,0.0,0.0,0.0,1546.0,0.0,0,1124,0
1,908.0,0.0,0.0,5759.0,0.0,0.0,0.0,900.0,0.0,0,635,500
2,1035.0,0.0,0.0,8467.0,0.0,0.0,0.0,1010.0,0.0,0,470,500
3,936.0,0.0,0.0,4878.0,0.0,0.0,0.0,1260.0,0.0,0,710,620
4,1078.0,0.0,0.0,7967.0,0.0,0.0,0.0,1555.0,0.0,0,890,850
5,835.0,0.0,0.0,6979.0,0.0,0.0,0.0,870.0,0.0,0,520,350
6,1094.0,0.0,0.0,5615.0,0.0,0.0,0.0,1495.0,0.0,0,720,820
7,1168.0,0.0,0.0,7330.0,0.0,0.0,0.0,1555.0,0.0,0,890,750
8,1016.0,0.0,0.0,8500.0,0.0,0.0,0.0,1200.0,0.0,0,570,650
9,1203.0,0.0,0.0,6719.0,0.0,0.0,0.0,1570.0,0.0,0,820,830
11,958.0,0.0,0.0,6705.0,0.0,0.0,0.0,915.0,0.0,0,830,550
12,949.0,0.0,0.0,7951.0,0.0,0.0,0.0,1465.0,0.0,0,890,700
13,1099.0,0.0,0.0,8226.0,0.0,0.0,0.0,1375.0,0.0,0,725,1500
14,980.0,0.0,0.0,7805.0,0.0,0.0,0.0,1455.0,0.0,0,740,500
15,933.0,0.0,0.0,3868.0,0.0,0.0,0.0,1320.0,0.0,0,600,470
16,1001.0,0.0,0.0,4413.0,0.0,0.0,0.0,1470.0,0.0,0,820,1500
1,1560.0,0.0,0.0,3270.0,0.0,0.0,0.0,1643.0,0.0,0,360,0
2,2930.0,0.0,0.0,28210.0,0.0,0.0,0.0,6805.0,0.0,0,1225,0
3,1487.0,0.0,0.0,12451.9,0.0,0.0,0.0,2830.0,0.0,0,450,0
4,1384.0,0.0,0.0,5669.0,0.0,0.0,0.0,1315.0,0.0,0,220,1200
5,2145.0,0.0,0.0,3485.0,0.0,0.0,0.0,1890.0,0.0,0,450,6000
6,4200.0,0.0,0.0,16115.0,0.0,0.0,0.0,3072.0,0.0,0,3012,5000
7,800.0,0.0,0.0,2950.0,0.0,0.0,0.0,2435.0,0.0,0,412,0
9,840.0,0.0,0.0,2280.0,0.0,0.0,0.0,907.0,0.0,0,600,0
10,975.0,0.0,0.0,3460.0,0.0,0.0,0.0,1905.0,0.0,0,550,0
8,1632.0,0.0,0.0,11355.0,0.0,0.0,0.0,4399.0,0.0,0,880,0
12,1034.5,0.0,0.0,9019.0,0.0,0.0,0.0,4350.0,0.0,0,2800,1200
16,1314.0,0.0,0.0,8253.0,0.0,0.0,0.0,4149.0,0.0,0,650,0
101,656.0,0.0,0.0,7635.0,0.0,0.0,0.0,1438.0,0.0,0,292,0
102,4622.0,0.0,0.0,4193.0,0.0,0.0,0.0,3970.0,0.0,0,505,10600
103,1287.0,0.0,0.0,6720.0,0.0,0.0,0.0,2524.0,0.0,0,452,1920
13,1959.0,1959.0,0.0,11693.5,7033.5,4660.0,0.0,1835.0,1835.0,0,250,65000
14,2305.0,1700.0,605.0,11501.0,4125.0,7376.0,90.0,1920.0,1920.0,0,998,20000
15,2576.0,1146.0,1430.0,21054.0,13152.0,7902.0,260.0,2391.0,2391.0,0,1250,35200
1,1195.0,0.0,0.0,4625.0,0.0,0.0,0.0,2048.0,0.0,0,1834,8160
2,1624.0,0.0,0.0,6045.0,0.0,0.0,0.0,3613.0,0.0,0,2234,22000
3,1421.0,0.0,0.0,6693.0,0.0,0.0,0.0,5535.0,0.0,0,4460,17120
4,794.0,0.0,0.0,3910.0,0.0,0.0,0.0,1125.0,0.0,0,2331,1208
5,330.0,0.0,0.0,1218.0,0.0,0.0,0.0,175.0,0.0,0,249,288
6,403.0,0.0,0.0,9126.0,0.0,0.0,0.0,2190.0,0.0,0,1598,9800
7,1781.0,0.0,0.0,9355.0,0.0,0.0,0.0,9783.0,0.0,0,15267,5700
8,640.0,0.0,0.0,11370.5,0.0,0.0,0.0,2670.0,0.0,0,2294,4000
9,2077.0,0.0,0.0,8086.0,0.0,0.0,0.0,2822.0,0.0,0,2130,811
10,810.0,0.0,0.0,3958.0,0.0,0.0,0.0,1380.0,0.0,0,3343,15000
11,458.0,0.0,0.0,6372.0,0.0,0.0,0.0,1795.0,0.0,0,2040,10000
